INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/5kMDTsM/2238447704-91235-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	501ee706-7def-4e5d-89fb-b7c40f2cc91e	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/LShXPQp/2238550115-179929-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	ba0cf66f-00c8-4399-b62b-82ceaedc2e24	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/WFdFn1Z/2874314491-289674-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	252b3a30-b5eb-48ed-a09a-e3ccecbf0cfe	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/6gsMVKJ/2238562101-256323-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	874eeeeb-1e26-46f3-9b58-16c98befaeb2	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/SVpkLSB/2804911323-58965-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	11fc8099-e53a-4fa6-ad08-a946099bb725	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/PMfK809/2238547436-253120-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	28fa90f0-ff50-4c28-b95e-e31a48c18f4a	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/HrrBS7T/2238525451-249039-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	7947b8bb-f9ad-4ea0-98b3-d4efde038ea0	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/WyMKFxY/2238575020-184894-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	36761c13-8fb3-46fe-b0c0-3a5a918c0695	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/QctHZ99/2821586324-134297-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	e1aabf38-5a65-40b7-8a62-9a70b19ea698	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/PFCtV3Z/2274829523-41010-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	4df2a73b-b5eb-4e26-a5a5-d96c2496564c	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/LCpbfk9/2816371320-208185-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	5afcb7f8-5881-4513-9552-de7ff57d8570	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/ngSGTfh/2883264346-290566-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	f14bcc15-22a8-42aa-9a99-5fc7ebc4ad07	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	5a4d3f7f-f3ec-4e2f-ab90-1c5eee600b1a	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/kDX7Q79/2238557145-181398-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	d14185bb-b23c-45d1-ad1a-adb91bf44d59	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	0e717b2c-5a7a-492c-9cbc-c12638c3317d	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/rfBkmmB/2238050814-79885-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	be7cee88-fed7-4f99-a9bc-6cbf6ac99235	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/CQMXrHX/2238516354-99537-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	cea3fb32-5153-4adb-ad6f-afb20e24f1cc	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/KXqDw9x/2860297401-285168-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	611db61e-2e36-4e71-8dd6-0219b65023a9	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/CHkwKTs/2862691446-286040-paludosa-hard-corr.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	ba9b372b-bcc9-41bd-a2ee-29b1ffe6e46b	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/1bmTZ5m/2238330932-309495-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	28673824-5e7b-4546-aecd-dcdfcdc2aaba	00028c924b--65bbd71b543cd35382c9547f	30d6ee4d11bb5ae14edf14db3694b841	SUBMITTED	2024-02-01T17:38:35.965		
https://i.ibb.co/FVKgFyX/2238178273-8903-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	e8b5a778-18d6-4ca0-ae01-90dda469c315	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/ccsx0LJ/2821605349-134687-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	74d94faf-7891-4a74-82f7-f5a8dfb36bdf	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	a485854a-930d-4030-aa5b-c9b63ba0648a	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/2h1p6GD/2421822955-193501-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	7ac52ca2-c324-4911-b186-4a08f403f2ca	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/VWRvqy5/2382324643-42911-rosea-hard-wrong.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	61be8e02-eb30-424b-b0d5-44a012895f0f	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/prnKspJ/2421822085-193341-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	c7bf7ae4-1591-469a-9155-c6f4e39c51ae	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/j5yzcVw/2238558922-331170-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	69c89fc3-bb93-4bd6-b7e6-95b3df6048bc	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/Np6VvpX/2868475364-138842-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	e85c4ce1-1d55-4e2b-91c4-9ff153991ce0	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/Gp7WQ5L/2816360336-282386-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	6c83c7f0-d013-4f37-b03c-b94b119c99e0	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/hyZfvX3/2238447704-91235-emetica-hard-wrong.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	8d0b4764-78fa-4127-9b2d-5414e06c02cc	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/51kTG4q/2825699332-358618-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	248f31c5-e89d-4002-a7c5-0786913687cb	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/Tv7dBGh/2427874875-195990-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	1c706d31-02c6-42ed-b354-8aa545143273	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/0DG1kSt/2237962603-4766-rosea-hard-corr.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	980b5858-02f5-4617-a9d3-db7ff4dd0214	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/RYFmG44/2816367346-282515-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	91f6c769-8884-4186-b73c-c79c31f074c9	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/KrL0dyz/2860297401-285168-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	f48e7426-7f16-43c8-9064-7ca1d4a39a13	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/BNjgk4b/2238516354-99537-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	77bfc5d8-d93d-40b2-a1c0-67f21c091ae6	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/dKJC01j/2821596350-208812-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	6edc9bfb-2254-4ea8-9b19-d342d71532b5	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/VvrkhXp/2238159226-230577-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	59a56fb4-a578-4288-bee6-622313002f45	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/MCPyzGn/2238502122-320695-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	df69a946-d911-4b42-887d-c096d1910cb4	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/QJJgQNR/2238498044-96507-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	b0cbf387-b9c6-4298-a38b-39f7f8c1ae89	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	ad180198-c45c-4595-8453-70ab7ad23e72	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/hc4GCbx/2427872317-344701-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	6a56b228-a357-4365-b565-12277bbfe8f1	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/d76fyd3/2294394889-115688-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	2eb04cb5-75ea-493d-aa58-c55cf4a46661	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/VNJgtBg/2274829523-41010-paludosa-hard-corr.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	d8e95521-6f83-4644-a253-e0d3f54f9692	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/2dG5RFb/2238150146-230168-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	ee4a88fc-28f2-4506-a4a8-0cc891d50f4e	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/Df89m46/2901938417-367622-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	4a14d181-9126-47dc-bfac-428ecb036e22	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/sWm5c1s/2821586324-134297-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	8c16d330-a228-4096-a010-b679346d0e90	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/FY4fcG7/2238562101-256323-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	8d27b975-579d-4c18-8b70-df4692f530ac	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/CHkwKTs/2862691446-286040-paludosa-hard-corr.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	2cbe318b-1fec-4d03-ab59-32de49b6bd70	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/Yk65Fbr/2238191212-307191-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd946543cd35382c97e4b	64cc7ee5-6530-47a1-976e-a83cdaf39256	00028c924b--65bbd946543cd35382c97e4b	e1d09832609553aa2d36e7d68a3e501e	SUBMITTED	2024-02-01T17:47:50.078		
https://i.ibb.co/ScrSdmH/2237915051-225385-rosea-hard-wrong.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	bdf4e2c6-7251-4977-ac9e-7b0639ed52c1	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/hyZfvX3/2238447704-91235-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	c0c1d09a-4c1e-4e35-8620-3fb9efe00b93	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/kDX7Q79/2238557145-181398-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	654cec27-25e2-4442-9e5b-358743ad7cb6	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/Yk65Fbr/2238191212-307191-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	51cc2205-d1d7-4c99-97ef-8e4a1d054e5e	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/sWm5c1s/2821586324-134297-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	74341b6e-5688-4ce6-9585-90f0b8cdf7eb	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/FY4fcG7/2238562101-256323-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	2e04092a-43cd-47cf-98e9-2eba33bc13a4	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/wrD5XnR/2238547436-253120-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	257ebef4-40e8-4abc-a660-b239192f1b52	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/4ZLQnz5/2238575020-184894-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	f228a142-e7c3-4513-8744-423a55b0c077	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/s5mXssj/2238496763-22313-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	39ea6781-f989-49b6-b8a1-87221d83b6b2	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/Vmzcg91/2238499128-22732-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	f7685210-4175-47a7-b544-d913b7e3a725	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
https://i.ibb.co/RYFmG44/2816367346-282515-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	d7fac05e-2774-43e8-b392-ae6e5eeea39f	00028c924b--65bbd964156fa003ebe8f70f	6473376c915aa1eac2a30729190e338d	SUBMITTED	2024-02-01T17:48:20.776		
