INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/9pYYFtS/2332527831-264520-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	5930ae25-fcda-46d0-bdac-5dee4d51ff48	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/Np6VvpX/2868475364-138842-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	3baab97b-046c-4e33-a65c-e46846f8182e	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/m87H056/2238156730-156328-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	913694d4-32ca-403a-8cd5-3ed144221d34	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	d5681f8e-a946-49ca-b74b-d410056e05c1	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/VNJgtBg/2274829523-41010-paludosa-hard-corr.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	0293c574-7ad7-4c4c-81d3-2d5c51b91fb7	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/rfBkmmB/2238050814-79885-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	d03b9d8d-9898-4952-8d83-8f04267a2859	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/hc4GCbx/2427872317-344701-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	4befa8f0-1732-4f8f-9c00-8960e779a1c0	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/ngSGTfh/2883264346-290566-paludosa-hard-corr.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	3d231329-828b-4796-a68b-419e2daab230	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/t3GnHfM/2864907353-64055-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe306273ade4c3d94fa25	6ec653a5-3444-4fe4-a7ff-64e3783ea8f1	00028c9251--65bbe306273ade4c3d94fa25	a8ef8bd49ebb24df8e2e6ade145fc4b3	SUBMITTED	2024-02-01T18:29:26.805		
https://i.ibb.co/LCpbfk9/2816371320-208185-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	cd0c90de-00ab-4108-89e3-b8763586107f	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/d76fyd3/2294394889-115688-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	4e5bfdb3-115d-4940-a6c1-2a4b8cec7fc7	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/mcbp7s3/2238550115-179929-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	34bc63f2-90cc-4db4-9cfd-8a7e9671090f	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	d668ec20-310a-4c7f-8ef6-697df79b0751	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/VNJgtBg/2274829523-41010-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	457af33c-b328-40d4-848d-0c70e6491f6b	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/s5mXssj/2238496763-22313-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	d809f06e-a29d-4ddd-b634-72d495eb7941	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/ccsx0LJ/2821605349-134687-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	62adfa0a-b660-4e1a-83e6-158ae25cc4fc	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/wQzsT0H/2238549789-105601-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	c0eab5e2-e671-4015-8460-af2021e03f1a	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/CHkwKTs/2862691446-286040-paludosa-hard-corr.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	0507d1d6-8494-42a4-bf4d-7ae5afaec06a	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/hc4GCbx/2427872317-344701-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	5e9e4389-e31f-49d9-a1bc-dbca65f7c0e6	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/SQLTfxp/2816360336-282386-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	0cb41666-2c5e-442d-a399-38d84ddc3529	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/zJVn5dX/2238574628-36357-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	a6fd3a76-2d04-477c-a185-bc1a0e59261f	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/gMc13yL/2238498044-96507-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	4055f63d-5f0c-48a5-80f0-7f6cea9cc00d	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/6P45x05/2430663975-196230-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	50964049-89b3-4847-a7c6-e1890c042d93	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/gZ2Jr4t/2825699332-358618-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	167df293-c8eb-4eaf-b73a-532adeb25ec1	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/K2r4MpW/2238159226-230577-rosea-hard-corr.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	9e821af6-48ce-4117-8e78-ec5afec3d4fd	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/y0cqGzf/2427874875-195990-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	297ac730-e601-4129-8a62-2c33a9abde9e	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/nPSCxy3/2860297401-285168-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	63fbf21c-d505-4d13-b374-ec20ef440bba	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/F3P8zQ5/2421822085-193341-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	c7978671-106d-4078-bbf3-966c19700845	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/3vFkD4h/2238156730-156328-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	f811940e-9ba0-4718-9613-218530ac8b54	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/2h1p6GD/2421822955-193501-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	de62fe1d-74c2-42de-8aa9-dfe0105fd451	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/QknR0FN/2238495908-22170-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	4b346154-6efb-4a30-8663-337b3e875e78	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/QF0G5F6/2351007404-116814-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	dacdc844-8248-473d-a3c6-6a433a2b8e95	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/Yk65Fbr/2238191212-307191-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	0f62ee06-9b09-469d-9423-b131d142368c	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/rfBkmmB/2238050814-79885-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	387bc3b6-f350-490e-8704-c259a12bfd05	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/M1QL2C4/2238525479-100973-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	4dc4e15d-3881-49ba-8068-3354ad3166ff	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/VWRvqy5/2382324643-42911-rosea-hard-wrong.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	7e8406ed-f94a-4fbf-be81-03a228733423	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/9pYYFtS/2332527831-264520-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	87e26a74-0406-4248-83a8-550b4ca171dc	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/1bmTZ5m/2238330932-309495-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	2359ff05-cc92-4f76-8249-3260091f4a8f	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/VB09Q1b/2821596350-208812-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe308273ade4c3d94fa37	1a9d38a1-f804-4b03-a053-49c059062698	00028c9251--65bbe308273ade4c3d94fa37	d2eb1ff8f8f77eca58e72afdea81bf84	SUBMITTED	2024-02-01T18:29:28.103		
https://i.ibb.co/gyQ7SRP/2430663975-196230-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	c2b2962f-5351-45ee-b0ef-d546609febb3	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/sWm5c1s/2821586324-134297-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	5e45b934-5794-4997-b161-35e7effe2d94	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/QF0G5F6/2351007404-116814-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	01e5cfcb-ffee-4fa7-bf9e-0f8bcc7c2a12	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	251ba422-bcd7-4d91-9e8c-e7d9e942cfc1	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/ccsx0LJ/2821605349-134687-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	d2578e10-8b41-49a0-baa2-13cf04697d7d	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/VB09Q1b/2821596350-208812-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	5ae56d39-be49-4a7d-b3f2-7e770020a70f	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/hyZfvX3/2238447704-91235-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	3fbf98af-c674-46c4-ac15-d5f7ba2dbb31	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/Np6VvpX/2868475364-138842-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	276703c1-6fbd-46f4-8609-fa06a6b8dd5b	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
https://i.ibb.co/CHkwKTs/2862691446-286040-paludosa-hard-corr.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766929/00028c9251--65bbe3755140ac16b302d652	2508c677-d70a-488b-9d03-4afb00dd7f0b	00028c9251--65bbe3755140ac16b302d652	23e77be893ce5b16d9fb0d7e4cc4dfc8	SUBMITTED	2024-02-01T18:31:17.680		
