INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/5kMDTsM/2238447704-91235-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	501ee706-7def-4e5d-89fb-b7c40f2cc91e	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/LShXPQp/2238550115-179929-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	ba0cf66f-00c8-4399-b62b-82ceaedc2e24	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/WFdFn1Z/2874314491-289674-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	252b3a30-b5eb-48ed-a09a-e3ccecbf0cfe	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/6gsMVKJ/2238562101-256323-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	874eeeeb-1e26-46f3-9b58-16c98befaeb2	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/SVpkLSB/2804911323-58965-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	11fc8099-e53a-4fa6-ad08-a946099bb725	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/PMfK809/2238547436-253120-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	28fa90f0-ff50-4c28-b95e-e31a48c18f4a	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/HrrBS7T/2238525451-249039-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	7947b8bb-f9ad-4ea0-98b3-d4efde038ea0	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/WyMKFxY/2238575020-184894-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	36761c13-8fb3-46fe-b0c0-3a5a918c0695	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/QctHZ99/2821586324-134297-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	e1aabf38-5a65-40b7-8a62-9a70b19ea698	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/PFCtV3Z/2274829523-41010-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	4df2a73b-b5eb-4e26-a5a5-d96c2496564c	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/LCpbfk9/2816371320-208185-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	5afcb7f8-5881-4513-9552-de7ff57d8570	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/ngSGTfh/2883264346-290566-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	f14bcc15-22a8-42aa-9a99-5fc7ebc4ad07	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	5a4d3f7f-f3ec-4e2f-ab90-1c5eee600b1a	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/kDX7Q79/2238557145-181398-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	d14185bb-b23c-45d1-ad1a-adb91bf44d59	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	0e717b2c-5a7a-492c-9cbc-c12638c3317d	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/rfBkmmB/2238050814-79885-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	be7cee88-fed7-4f99-a9bc-6cbf6ac99235	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/CQMXrHX/2238516354-99537-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	cea3fb32-5153-4adb-ad6f-afb20e24f1cc	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/KXqDw9x/2860297401-285168-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	611db61e-2e36-4e71-8dd6-0219b65023a9	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/CHkwKTs/2862691446-286040-paludosa-hard-corr.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	ba9b372b-bcc9-41bd-a2ee-29b1ffe6e46b	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/1bmTZ5m/2238330932-309495-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd71b543cd35382c9547f	28673824-5e7b-4546-aecd-dcdfcdc2aaba	00028c924b--65bbd71b543cd35382c9547f	00028c924b--65bbd394ee13337ef1b925c2	30d6ee4d11bb5ae14edf14db3694b841	APPROVED	2024-02-01T17:38:35.965	2024-02-01T17:42:20.229	+	
https://i.ibb.co/ScrSdmH/2237915051-225385-rosea-hard-wrong.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	bdf4e2c6-7251-4977-ac9e-7b0639ed52c1	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/hyZfvX3/2238447704-91235-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	c0c1d09a-4c1e-4e35-8620-3fb9efe00b93	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/kDX7Q79/2238557145-181398-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	654cec27-25e2-4442-9e5b-358743ad7cb6	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/Yk65Fbr/2238191212-307191-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	51cc2205-d1d7-4c99-97ef-8e4a1d054e5e	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/sWm5c1s/2821586324-134297-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	74341b6e-5688-4ce6-9585-90f0b8cdf7eb	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/FY4fcG7/2238562101-256323-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	2e04092a-43cd-47cf-98e9-2eba33bc13a4	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/wrD5XnR/2238547436-253120-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	257ebef4-40e8-4abc-a660-b239192f1b52	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/4ZLQnz5/2238575020-184894-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	f228a142-e7c3-4513-8744-423a55b0c077	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/s5mXssj/2238496763-22313-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	39ea6781-f989-49b6-b8a1-87221d83b6b2	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/Vmzcg91/2238499128-22732-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	f7685210-4175-47a7-b544-d913b7e3a725	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/RYFmG44/2816367346-282515-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	d7fac05e-2774-43e8-b392-ae6e5eeea39f	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/zG6Wr5V/2238501185-171237-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	59531e38-3133-4927-b894-4b080e3a7341	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/RzdBGMH/2332527831-264520-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	587f40df-e8b0-42e7-85ee-a5064ab9ff17	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/MfPXB4w/2238150146-230168-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	a05d5fd4-3235-48d8-b856-570729a0dfa8	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/cgqQmbP/2864911359-138239-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	a6afd62a-e9cf-427c-b651-ceeb7bd6f8ec	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/LShXPQp/2238550115-179929-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	ebe3d3f4-2e8f-429e-b647-91d8aa134240	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/WFdFn1Z/2874314491-289674-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	04391589-70aa-41d4-8862-eb7af1eb25e5	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/PWB9xmg/2238558922-331170-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	93a38e25-99da-44e9-a76e-7826c99fa4d4	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/vdfzts8/2430663975-196230-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	c06611bf-a1a6-4bf5-a42a-f08efb847b6d	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/zPFqFrB/2864907353-64055-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	78d2a851-eb3d-48e6-8276-d99bb90f0250	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/VB09Q1b/2821596350-208812-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	c087edc8-dfae-433c-8cc7-b99853f316ee	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/wQzsT0H/2238549789-105601-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	6a3f6f59-bf00-443f-8b1d-f72e26bbf1a6	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/jbk3YyH/2238181740-157264-rosea-hard-corr.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	24d33b2d-7071-47d9-93ce-64a91cf9f106	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/5BWdcbd/2237962603-4766-rosea-hard-corr.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	89bcd036-e636-46bf-b312-3c0349c0c1b8	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/yQ0fTYm/2825699332-358618-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	294fcd30-deee-4926-a501-fc61d2e87aa4	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/VWRvqy5/2382324643-42911-rosea-hard-wrong.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	28e2e503-36e6-40de-98dd-39fd0a0c7195	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/FVKgFyX/2238178273-8903-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	386fb8b5-9761-4700-bddf-f33f43282312	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/1bmTZ5m/2238330932-309495-rosea-hard-corr.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	5f9d4848-9a1e-4b18-b058-4aa1dda9dbcf	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766923/00028c924b--65bbd964156fa003ebe8f70f	9ffd580a-185e-478f-98b8-d0d6e7913c1d	00028c924b--65bbd964156fa003ebe8f70f	00028c924b--65bbd393ee13337ef1b9251f	6473376c915aa1eac2a30729190e338d	APPROVED	2024-02-01T17:48:20.776	2024-02-01T17:51:27.469	+	
