INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/4VcbHXK/2238501185-171237-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf296543cd35382cb7b33	1f4dcdef-cbd8-47e1-9699-44b8611b9b97	00028c9257--65bbf296543cd35382cb7b33	00028c9257--65bbd47bd77b751257ffbff1	39c77e06ee66884f965ff83a414510e4	APPROVED	2024-02-01T19:35:50.935	2024-02-01T19:42:27.233	+	
https://i.ibb.co/H26zB1w/2238503229-97378-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf296543cd35382cb7b33	50c2885d-aead-4401-85d5-07a7f97a3ed5	00028c9257--65bbf296543cd35382cb7b33	00028c9257--65bbd47bd77b751257ffbff1	39c77e06ee66884f965ff83a414510e4	APPROVED	2024-02-01T19:35:50.935	2024-02-01T19:42:27.233	+	
https://i.ibb.co/sWm5c1s/2821586324-134297-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf296543cd35382cb7b33	d145ef2d-154b-4a07-bd01-c20bbf495ce6	00028c9257--65bbf296543cd35382cb7b33	00028c9257--65bbd47bd77b751257ffbff1	39c77e06ee66884f965ff83a414510e4	APPROVED	2024-02-01T19:35:50.935	2024-02-01T19:42:27.233	+	
https://i.ibb.co/FVKgFyX/2238178273-8903-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf296543cd35382cb7b33	b9a10b7e-574e-44a0-ace8-2edc11924120	00028c9257--65bbf296543cd35382cb7b33	00028c9257--65bbd47bd77b751257ffbff1	39c77e06ee66884f965ff83a414510e4	APPROVED	2024-02-01T19:35:50.935	2024-02-01T19:42:27.233	+	
https://i.ibb.co/YTrDDjL/2874314491-289674-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	1bdaf94a-39f6-4cc2-8503-fca74995a532	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/zrhpsVj/2238159226-230577-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	d39af84e-81ed-4ee7-83de-88d5a37ad15a	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/FHw1VQ5/2427874875-195990-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	ab8d40c9-6e8d-4672-8289-262844fc4bca	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/s5mXssj/2238496763-22313-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	28e996f7-935c-4f6d-9ed8-6dcde0a664be	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/Gp7WQ5L/2816360336-282386-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	2a7b2966-81e8-4a18-90c6-826263076d08	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/vsqw6Ly/2864911359-138239-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	8427e7d9-fec1-4d2c-8071-46b893c539e0	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	8686cc02-dd97-42e1-8065-f1bdae6178ad	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/M8mrXgC/2238481194-93992-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	591e0047-d488-4bdb-977f-3261159c0824	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/CQMXrHX/2238516354-99537-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	b73af286-cf20-45e5-a2fc-8268707c75b8	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/m87H056/2238156730-156328-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	56329c4d-7ee1-4101-bfec-a40a3018d489	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/xqNfDhf/2901938417-367622-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	d0da7679-ae21-416e-ab28-44f52f3f7dc5	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/Mn4wYfJ/2421822955-193501-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	97dac5d4-f657-4c6d-a737-b65cbfbcaa62	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/s6Gpnh2/2868475364-138842-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	c376e44d-c217-4eec-922d-5e3f649af854	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/PzHfwRS/2862691446-286040-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	103ea84b-9bfd-429d-86fb-36dec5c28ce4	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/sCxvPfN/2238575020-184894-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	34d771ba-de12-4144-b96e-7c4324a4eb1d	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/LCQ7Fg8/2238549789-105601-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	1049cf07-3160-4813-9a07-af56f784d01c	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/s5sz4QD/2238501185-171237-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	9589fe03-ff52-4d6c-a67f-881e65a09097	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/cxJXP4Q/2237915051-225385-rosea-hard-wrong.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	883d8dbb-eb7c-40fd-8049-e413f804b40c	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/hK8SF69/2821605349-134687-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	599c88c2-758d-43fd-a977-0f0869b8005d	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/X5S0qR8/2382324643-42911-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	055bd84b-c605-48cd-8a44-ea0e76610187	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/gyQ7SRP/2430663975-196230-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	21d99790-d11b-4b17-a97c-0487f412fd72	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/hc4GCbx/2427872317-344701-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	29bee1bc-c8c9-46c3-aca7-fce6ff3f2412	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/2dG5RFb/2238150146-230168-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	e6237ec0-59f9-4600-b4a7-ce944d8ad198	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/mcbp7s3/2238550115-179929-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	0d482b80-3047-4208-93c3-a3fe74009f26	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/QknR0FN/2238495908-22170-paludosa-easy.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	367dc214-5323-4337-a8e0-f3bce81d5896	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/hyZfvX3/2238447704-91235-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	d1475064-5416-4a73-8ba0-8c9556d78ac9	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/QF0G5F6/2351007404-116814-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	20ad8035-e38a-4e3f-b868-8b8ae77b1bc3	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/Yk65Fbr/2238191212-307191-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	ac5be062-120b-4c3f-b383-21769e783aa4	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
https://i.ibb.co/rfBkmmB/2238050814-79885-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42766935/00028c9257--65bbf2b1543cd35382cb7d07	15bc4645-f59b-4d09-9de0-76eaae5edaf0	00028c9257--65bbf2b1543cd35382cb7d07	00028c9257--65bbd47ad77b751257ffbfcb	c04b072186a98c36c8719d47178f9ca9	APPROVED	2024-02-01T19:36:17.674	2024-02-01T19:38:56.286	+	
