INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/YydxGwc/2238496763-22313-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	45578359-6f35-4918-a829-5d465e5fbd3d	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/Svm213y/2237915051-225385-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	70908b12-e448-41bf-bf36-35106392212a	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/bB3cTLW/2816371320-208185-rosea-hard-wrong.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	7c4d0d08-bc52-43ed-99c0-8d8be4ddec9f	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/MR0VCgL/2237962603-4766-rosea-hard-corr.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	1f6f5fde-f9ed-4dbb-89a2-eabb2afb1922	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/KjhqRmW/2238549789-105601-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	c138d5c5-360c-4a56-bd19-432b3b3ba4f1	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/cY9QSrQ/2351007404-116814-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	e35c2cab-7546-4567-992b-132dc420ec32	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/sqhZSZ6/2816367346-282515-paludosa-hard-wrong.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	7185ce52-6955-42f3-bede-4fc13930b534	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/FDnLWvX/2874314491-289674-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	ec9d8fb5-a649-4b23-bd1b-1700ce5d8d4c	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/6RFsFJ5/2294394889-115688-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	49c40bce-7ef5-4829-ac5e-07c05bf13408	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/DVNfVXZ/2430663975-196230-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	54d88a0c-8af0-4b8e-977f-4485a919037a	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/yQ0fTYm/2825699332-358618-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	5957be00-979e-4d74-b5bf-24e69fbbb4af	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/Np6VvpX/2868475364-138842-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	fbc737c4-a48e-47ae-8f97-3c603fc9197a	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	03955f24-abe2-460e-9d4a-c8edd526668d	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/kDX7Q79/2238557145-181398-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	bd71e10b-eb5f-4158-bd3a-2a2404b7535f	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/zrhpsVj/2238159226-230577-rosea-hard-corr.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	e856563a-5139-4ca3-af7a-17e4bb9f10d8	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	9636dc65-f95b-4f9c-8e31-74288cb896e2	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/4R2N9Qc/2351007469-116832-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	514c24b5-b4ba-44cd-a696-4b4462a76f01	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/4VcbHXK/2238501185-171237-rosea-hard-corr.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	9e8fe004-975b-4e39-a759-ca66eaceddf6	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/rfBkmmB/2238050814-79885-emetica-easy.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	ef80c7d9-f60a-4490-b889-77480ca53ffd	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/jbk3YyH/2238181740-157264-rosea-hard-corr.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d596cb4847cffb97c93	d07118b5-344c-40a3-a9cf-fb6c79a8f571	00028bf07c--65a93d596cb4847cffb97c93	0b66b4aa15247cdcb2dc9cdfacb89423	SUBMITTED	2024-01-18T15:01:45.400		
https://i.ibb.co/Np6VvpX/2868475364-138842-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	56e47055-3699-476a-8785-cb0bec3ff906	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/VWRvqy5/2382324643-42911-rosea-hard-wrong.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	ad28af1b-34d1-4334-9b04-ffd2e3ca56dd	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/YTrDDjL/2874314491-289674-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	9c120601-9c4a-4a23-b431-4cf697a665f7	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	ab8a2e45-9bf1-446c-bfeb-4e520b4ca342	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/2h1p6GD/2421822955-193501-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	49509d5b-8195-4674-91e7-d679c265f62d	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/DQs1MY9/2238498044-96507-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	19ebf3ab-263b-429b-ad45-56cb7c0f7f15	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	0b0b2ee8-a1eb-44e5-931f-aa31504433a4	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/n88chc6/2332528733-42134-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	463d862c-9d69-40c7-95d3-e100daa93779	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/LCpbfk9/2816371320-208185-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	66fb4a46-098f-43fc-85ee-99a9e5dae863	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/t3GnHfM/2864907353-64055-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	f3ea35eb-4e25-4164-b1f0-5982573b903c	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/GQc6c8z/2238574628-36357-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	119d64d3-2980-4ba9-be32-364b0fdaa487	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/RCRVTBx/2238557145-181398-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	93c857de-20e9-47e0-a42b-b0d6f93812b3	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/y4Cg5rh/2864911359-138239-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	4f633f5d-7fc5-478f-b5d5-2809199edf6e	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/PQ44zK8/2427872317-344701-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	5d3148b8-8144-4e40-8d9c-19cbdc69f45e	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/KW2L3py/2238050814-79885-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	886f61f3-59d0-4cc0-8466-db4f068dc9d8	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/2K8rFS9/2238499128-22732-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	f8856a0d-0cd6-4f27-bbb0-1a19243dabbd	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/fCBLkWX/2238178273-8903-paludosa-hard-corr.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	72567647-7c63-4a7e-82e8-b61c0a1f7668	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/QdCJL5d/2821586324-134297-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	85241d88-6ca8-482b-bbad-a8cad4cb3a95	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/6RFsFJ5/2294394889-115688-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	f43ac786-b6f5-4db1-bc26-82d52119f8b5	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/Svm213y/2237915051-225385-rosea-hard-wrong.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	88f2f7b6-499f-45aa-a0ce-39d6873347cf	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/QF0G5F6/2351007404-116814-paludosa-hard-wrong.jpg	rosea	"""rosea"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	703cd648-d328-4bcc-93bd-ee6ad2938295	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/gyQ7SRP/2430663975-196230-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	940b96e1-8c30-4bb1-a17f-310f86669760	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/hyZfvX3/2238447704-91235-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	52a084d0-1c98-454a-8a24-25eebdd38fe0	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/s5mXssj/2238496763-22313-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	0c158259-4ed2-4a23-b42f-0f76a774cc73	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/LQMkJq7/2238217047-308423-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	caaf5208-7580-469b-be9a-fd08bb63b0af	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/ngSGTfh/2883264346-290566-paludosa-hard-corr.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	168bbcdb-5f75-4a9e-96c2-3b06bf156ca6	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/zrhpsVj/2238159226-230577-rosea-hard-corr.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	cb625e4a-722f-4dd4-8878-52b69439ee9b	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/Df89m46/2901938417-367622-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	89b332a9-1b3c-4d31-b6cc-64550c0c48b3	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/FY4fcG7/2238562101-256323-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	966147db-ab60-411d-b46d-a293260a16aa	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/wrD5XnR/2238547436-253120-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	edd82490-e48a-4410-9c50-781831ed89a0	00028bf07c--65a93d5d6cb4847cffb97d2d	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	SUBMITTED	2024-01-18T15:01:49.109		
https://i.ibb.co/yQ0fTYm/2825699332-358618-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	d88b45b0-8cb1-4e6b-ab15-c0411ec24165	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
https://i.ibb.co/tKfxBPR/2238525451-249039-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	e9df972d-4aaf-474c-a619-67d744da4a54	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
https://i.ibb.co/H26zB1w/2238503229-97378-paludosa-easy.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	78062484-0185-4923-984f-1713bf614a65	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
https://i.ibb.co/t3GnHfM/2864907353-64055-emetica-hard-corr.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	11c34201-9db5-4fb2-af6e-3f49686d5aa0	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
https://i.ibb.co/rfBkmmB/2238050814-79885-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	fedf0461-3b69-45f6-86f0-7c89cc8d464e	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
https://i.ibb.co/5BWdcbd/2237962603-4766-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	3085bcf2-f129-473c-b45c-22b93984b7f5	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
https://i.ibb.co/M1QL2C4/2238525479-100973-emetica-hard-corr.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	947177cf-d31f-4da1-b894-c237996c9828	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
https://i.ibb.co/VNJgtBg/2274829523-41010-paludosa-hard-corr.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5e82c710292cedaf37	1fa9868d-5b6f-4802-8b77-2992e6271ca1	00028bf07c--65a93d5e82c710292cedaf37	df8edd2f720a497650eecbd01ef961e2	SUBMITTED	2024-01-18T15:01:50.118		
