ASSIGNMENT:assignment_id	ACCEPT:verdict	ACCEPT:comment
00028b9bf7--659fb20914c7c70ebc07e353	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb21614c7c70ebc07e6c2	+	
00028b9bf7--659fb22c8dfe8b62f270993c	+	
00028b9bf7--659fb2318db9654e90177ce9	+	
00028b9bf7--659fb2407cff5e71c50d6eab	+	
00028b9bf7--659fb2468dfe8b62f270a015	+	
00028b9bf7--659fb24d7cff5e71c50d71d1	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb253b062d60448a2a15e	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb2568dfe8b62f270a395	+	
00028b9bf7--659fb2588dfe8b62f270a41a	+	
00028b9bf7--659fb25b8db9654e901786b6	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb25f8dfe8b62f270a5e0	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb2618db9654e90178906	+	
00028b9bf7--659fb2618dfe8b62f270a6c9	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb2767cff5e71c50d7c64	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb27f14c7c70ebc08002d	+	
00028b9bf7--659fb28414c7c70ebc08013e	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb28c14c7c70ebc0803d2	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb28e7cff5e71c50d8284	+	
00028b9bf7--659fb29ab062d60448a2b3be	+	
00028b9bf7--659fb29b8dfe8b62f270b634	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb29f8dfe8b62f270b711	+	
00028b9bf7--659fb2a28db9654e90179a14	+	
00028b9bf7--659fb2af8dfe8b62f270bab1	+	
00028b9bf7--659fb2bd14c7c70ebc081047	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb2c17cff5e71c50d8f01	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb2c78db9654e9017a271	+	
00028b9bf7--659fb2c98db9654e9017a2d4	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb2d5b062d60448a2c23b	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb2dc8dfe8b62f270c451	+	
00028b9bf7--659fb2dd14c7c70ebc081837	+	
00028b9bf7--659fb2ef8dfe8b62f270c7d1	+	
00028b9bf7--659fb2f48db9654e9017ad06	+	
00028b9bf7--659fb2f87cff5e71c50d9ca6	+	
00028b9bf7--659fb2fc8dfe8b62f270ca55	+	
00028b9bf7--659fb2fd7cff5e71c50d9db2	+	
00028b9bf7--659fb30c8dfe8b62f270cde3	+	
00028b9bf7--659fb31e7cff5e71c50da44a	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb324b062d60448a2d2c7	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb32514c7c70ebc082808	+	
00028b9bf7--659fb3268db9654e9017b6a8	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb328b062d60448a2d335	+	
00028b9bf7--659fb32cb062d60448a2d445	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb33614c7c70ebc082b3b	+	
00028b9bf7--659fb33714c7c70ebc082b67	+	
00028b9bf7--659fb3447cff5e71c50daa5e	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb355b062d60448a2dbe2	+	
00028b9bf7--659fb35b7cff5e71c50dae87	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb35cb062d60448a2dce2	+	
00028b9bf7--659fb365b062d60448a2deaf	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb3698db9654e9017c3fc	+	
00028b9bf7--659fb37f8db9654e9017c82e	+	
00028b9bf7--659fb384b062d60448a2e384	+	
00028b9bf7--659fb3a6b062d60448a2e8cd	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb3ddb062d60448a2f253	+	
00028b9bf7--659fb4138dfe8b62f270fc17	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb4567cff5e71c50dd625	+	
00028b9bf7--659fb45e8db9654e9017ed1e	+	
00028b9bf7--659fb46bb062d60448a309ee	+	
00028b9bf7--659fb4718dfe8b62f2711656	+	
00028b9bf7--659fb4a28dfe8b62f27125b5	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb4a814c7c70ebc0867b3	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb4c214c7c70ebc086b77	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb4ca8dfe8b62f2712d29	+	
00028b9bf7--659fb4d014c7c70ebc086df5	+	
00028b9bf7--659fb5388db9654e90181271	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb5618db9654e901819ec	+	
00028b9bf7--659fb56d14c7c70ebc0888cd	+	
00028b9bf7--659fb5c814c7c70ebc0898fc	+	
00028b9bf7--659fb638b062d60448a35492	+	
00028b9bf7--659fb6477cff5e71c50e2510	+	
00028b9bf7--659fb6f48db9654e90185d5c	+	
00028b9bf7--659fb72fb062d60448a37d59	-	Sorry, you had too many wrong answers. We expect at least 4 correct answers out of 10 in each task.
00028b9bf7--659fb7a38db9654e90187cab	+	
00028b9bf7--659fb84ab062d60448a3ae96	+	
00028b9bf7--659fb90db062d60448a3cd3b	+	
